"usuario_id","idade","genero","historico_compras","categoria_preferida","tempo_na_plataforma","produtos_visualizados","nivel_atividade","realizou_compra","churn","produto_recomendado"
1303,44,"Masculino","Médio","Eletrônicos",3,22,"Alto","Sim","Sim","E"
1304,58,"Feminino","Médio","Casa",24,22,"Baixo","Não","Sim","E"
1305,27,"Masculino","Alto","Casa",21,15,"Médio","Sim","Não","D"
1306,25,"Masculino","Médio","Eletrônicos",1,17,"Médio","Não","Não","B"
1307,53,"Masculino","Baixo","Casa",17,22,"Médio","Sim","Sim","C"
1308,39,"Feminino","Médio","Eletrônicos",18,22,"Alto","Sim","Não","C"
1309,20,"Feminino","Baixo","Beleza",2,25,"Baixo","Sim","Sim","D"
1310,58,"Masculino","Médio","Esportes",17,26,"Baixo","Não","Não","A"
1311,60,"Masculino","Alto","Esportes",5,16,"Alto","Não","Não","C"
1312,50,"Masculino","Baixo","Casa",23,15,"Médio","Sim","Não","A"
1313,18,"Masculino","Médio","Casa",12,22,"Médio","Sim","Não","D"
1314,19,"Masculino","Baixo","Moda",22,26,"Baixo","Não","Não","C"
1315,56,"Masculino","Médio","Eletrônicos",2,19,"Médio","Sim","Sim","C"
1316,43,"Masculino","Médio","Eletrônicos",18,23,"Alto","Não","Não","D"
1317,38,"Feminino","Baixo","Moda",21,19,"Médio","Sim","Sim","A"
1318,26,"Masculino","Médio","Moda",16,21,"Baixo","Não","Não","A"
1319,62,"Feminino","Alto","Casa",4,19,"Baixo","Não","Não","E"
1320,52,"Masculino","Baixo","Eletrônicos",9,24,"Alto","Não","Não","B"
1321,21,"Masculino","Médio","Beleza",24,15,"Médio","Não","Não","D"
1322,62,"Masculino","Médio","Casa",14,19,"Alto","Não","Não","B"
1323,34,"Masculino","Médio","Eletrônicos",9,26,"Baixo","Não","Sim","D"
1324,18,"Feminino","Médio","Beleza",2,12,"Médio","Sim","Não","A"
1325,26,"Feminino","Baixo","Moda",1,16,"Médio","Sim","Sim","A"
1326,47,"Feminino","Alto","Beleza",6,22,"Médio","Não","Não","A"
1327,58,"Feminino","Baixo","Moda",8,18,"Médio","Sim","Sim","A"
1328,46,"Feminino","Baixo","Esportes",9,23,"Baixo","Não","Não","A"
1329,54,"Feminino","Médio","Moda",22,17,"Médio","Sim","Sim","A"
1330,60,"Masculino","Alto","Casa",14,20,"Baixo","Sim","Sim","E"
1331,21,"Feminino","Baixo","Eletrônicos",5,17,"Médio","Não","Não","E"
1332,61,"Feminino","Médio","Esportes",10,22,"Alto","Sim","Sim","C"
1333,34,"Masculino","Baixo","Beleza",10,20,"Baixo","Sim","Não","A"
1334,20,"Masculino","Baixo","Eletrônicos",10,13,"Médio","Não","Sim","B"
1335,38,"Masculino","Baixo","Esportes",23,20,"Alto","Não","Sim","E"
1336,26,"Feminino","Baixo","Eletrônicos",18,20,"Baixo","Sim","Não","D"
1337,35,"Feminino","Baixo","Eletrônicos",12,26,"Baixo","Sim","Sim","B"
1338,43,"Feminino","Médio","Casa",19,18,"Médio","Não","Não","E"
1339,63,"Masculino","Baixo","Beleza",23,22,"Baixo","Não","Sim","C"
1340,44,"Feminino","Médio","Eletrônicos",13,18,"Médio","Não","Sim","A"
1341,53,"Feminino","Médio","Beleza",14,18,"Médio","Não","Sim","A"
1342,60,"Masculino","Baixo","Esportes",21,17,"Médio","Não","Não","C"
1343,26,"Feminino","Alto","Beleza",13,33,"Médio","Sim","Não","E"
1344,58,"Masculino","Alto","Esportes",16,14,"Médio","Sim","Sim","A"
1345,63,"Masculino","Baixo","Beleza",11,21,"Baixo","Não","Sim","D"
1346,59,"Feminino","Baixo","Casa",8,17,"Médio","Não","Não","A"
1347,42,"Masculino","Baixo","Casa",23,27,"Médio","Sim","Não","D"
1348,49,"Feminino","Baixo","Casa",13,24,"Baixo","Sim","Sim","E"
1349,44,"Masculino","Alto","Eletrônicos",7,14,"Alto","Não","Sim","A"
1350,31,"Masculino","Médio","Moda",3,15,"Baixo","Não","Não","D"
1351,38,"Masculino","Médio","Casa",21,24,"Médio","Sim","Não","C"
1352,38,"Masculino","Alto","Casa",18,24,"Baixo","Não","Não","D"
1353,38,"Feminino","Baixo","Casa",22,21,"Baixo","Não","Não","B"
1354,40,"Masculino","Baixo","Esportes",17,22,"Médio","Não","Sim","A"
1355,56,"Feminino","Médio","Casa",10,20,"Baixo","Não","Não","C"
1356,27,"Masculino","Alto","Beleza",22,25,"Alto","Não","Não","C"
1357,19,"Feminino","Alto","Esportes",12,20,"Médio","Sim","Não","B"
1358,36,"Masculino","Baixo","Beleza",14,22,"Médio","Não","Não","C"
1359,59,"Masculino","Médio","Casa",22,18,"Médio","Sim","Não","B"
1360,46,"Feminino","Médio","Beleza",19,20,"Médio","Não","Sim","E"
1361,26,"Masculino","Baixo","Esportes",21,27,"Baixo","Sim","Não","E"
1362,51,"Feminino","Alto","Moda",20,28,"Baixo","Não","Sim","B"
1363,33,"Feminino","Baixo","Moda",4,22,"Alto","Não","Sim","D"
1364,28,"Feminino","Baixo","Casa",1,15,"Médio","Sim","Não","D"
1365,25,"Masculino","Alto","Esportes",19,24,"Alto","Sim","Sim","C"
1366,33,"Masculino","Médio","Beleza",18,22,"Alto","Não","Não","C"
1367,31,"Feminino","Baixo","Beleza",9,20,"Baixo","Sim","Não","E"
1368,43,"Masculino","Médio","Esportes",15,27,"Alto","Não","Não","C"
1369,36,"Feminino","Baixo","Moda",8,25,"Médio","Não","Não","E"
1370,24,"Masculino","Baixo","Eletrônicos",8,18,"Baixo","Não","Não","D"
1371,44,"Masculino","Médio","Esportes",9,23,"Baixo","Não","Sim","A"
1372,51,"Masculino","Médio","Eletrônicos",17,18,"Médio","Sim","Não","D"
1373,54,"Feminino","Baixo","Esportes",15,21,"Alto","Não","Sim","B"
1374,34,"Feminino","Baixo","Eletrônicos",1,15,"Baixo","Sim","Não","A"
1375,29,"Masculino","Baixo","Beleza",8,23,"Baixo","Sim","Sim","C"
1376,47,"Masculino","Baixo","Moda",17,17,"Médio","Sim","Sim","D"
1377,60,"Feminino","Médio","Eletrônicos",6,21,"Baixo","Sim","Não","A"
1378,38,"Masculino","Baixo","Moda",9,16,"Médio","Não","Sim","E"
1379,29,"Feminino","Alto","Casa",20,11,"Médio","Sim","Sim","E"
1380,53,"Feminino","Baixo","Beleza",1,22,"Médio","Não","Sim","E"
1381,37,"Masculino","Baixo","Beleza",13,20,"Médio","Não","Não","B"
1382,29,"Masculino","Médio","Beleza",11,17,"Alto","Sim","Sim","B"
1383,43,"Feminino","Baixo","Eletrônicos",15,23,"Médio","Não","Não","A"
1384,41,"Feminino","Alto","Casa",5,30,"Médio","Não","Sim","D"
1385,28,"Feminino","Baixo","Beleza",10,21,"Alto","Sim","Não","B"
1386,56,"Feminino","Alto","Esportes",9,14,"Médio","Sim","Sim","B"
1387,54,"Feminino","Baixo","Casa",14,19,"Médio","Sim","Não","C"
1388,32,"Masculino","Médio","Casa",6,24,"Baixo","Não","Não","C"
1389,28,"Masculino","Médio","Beleza",16,19,"Médio","Não","Não","C"
1390,20,"Masculino","Baixo","Moda",13,19,"Baixo","Não","Não","D"
1391,45,"Masculino","Baixo","Beleza",10,17,"Médio","Sim","Sim","A"
1392,63,"Feminino","Médio","Esportes",17,16,"Médio","Sim","Não","D"
1393,40,"Masculino","Baixo","Beleza",2,21,"Médio","Sim","Sim","D"
1394,35,"Feminino","Baixo","Beleza",24,13,"Baixo","Não","Sim","B"
1395,43,"Masculino","Baixo","Eletrônicos",5,12,"Baixo","Não","Sim","D"
1396,65,"Feminino","Alto","Casa",15,26,"Médio","Sim","Não","B"
1397,21,"Feminino","Alto","Moda",23,15,"Baixo","Não","Não","B"
1398,31,"Feminino","Baixo","Beleza",18,20,"Alto","Sim","Não","D"
1399,29,"Masculino","Médio","Casa",1,19,"Médio","Sim","Sim","C"
1400,18,"Feminino","Médio","Eletrônicos",4,24,"Baixo","Sim","Não","C"
1401,45,"Feminino","Médio","Eletrônicos",11,16,"Médio","Não","Sim","B"
1402,54,"Feminino","Alto","Esportes",4,22,"Médio","Sim","Não","E"
1403,47,"Feminino","Médio","Beleza",20,21,"Médio","Não","Não","A"
1404,58,"Masculino","Baixo","Moda",14,26,"Baixo","Não","Não","B"
1405,50,"Masculino","Baixo","Moda",24,20,"Alto","Sim","Sim","E"
1406,28,"Masculino","Alto","Esportes",3,23,"Médio","Não","Sim","E"
1407,62,"Feminino","Médio","Moda",14,27,"Médio","Sim","Sim","A"
1408,36,"Feminino","Alto","Esportes",16,16,"Alto","Não","Sim","C"
1409,54,"Masculino","Baixo","Eletrônicos",23,21,"Médio","Não","Sim","C"
1410,65,"Feminino","Baixo","Casa",23,19,"Alto","Sim","Não","A"
1411,24,"Feminino","Baixo","Eletrônicos",22,26,"Médio","Não","Sim","B"
1412,53,"Feminino","Alto","Beleza",22,21,"Baixo","Não","Sim","B"
1413,56,"Feminino","Baixo","Casa",9,20,"Alto","Não","Não","D"
1414,53,"Masculino","Baixo","Esportes",14,14,"Médio","Não","Não","C"
1415,45,"Masculino","Baixo","Eletrônicos",8,20,"Médio","Não","Não","A"
1416,62,"Feminino","Médio","Beleza",18,21,"Baixo","Sim","Não","B"
1417,29,"Feminino","Médio","Eletrônicos",2,18,"Alto","Não","Não","B"
1418,23,"Masculino","Baixo","Moda",11,24,"Alto","Sim","Não","B"
1419,35,"Masculino","Baixo","Beleza",5,13,"Baixo","Sim","Não","E"
1420,38,"Masculino","Médio","Eletrônicos",21,22,"Alto","Sim","Sim","D"
1421,25,"Masculino","Médio","Esportes",22,21,"Médio","Não","Não","C"
1422,39,"Feminino","Baixo","Casa",17,23,"Médio","Não","Sim","E"
1423,54,"Masculino","Médio","Esportes",10,23,"Alto","Sim","Sim","D"
1424,61,"Masculino","Baixo","Beleza",9,23,"Alto","Não","Não","C"
1425,46,"Masculino","Baixo","Casa",16,19,"Médio","Não","Não","A"
1426,29,"Masculino","Baixo","Casa",23,11,"Alto","Sim","Não","A"
1427,47,"Feminino","Baixo","Esportes",18,18,"Alto","Sim","Não","E"
1428,44,"Feminino","Alto","Casa",24,30,"Médio","Não","Sim","A"
1429,53,"Masculino","Médio","Casa",14,22,"Alto","Sim","Sim","C"
1430,18,"Masculino","Médio","Eletrônicos",19,18,"Baixo","Sim","Sim","D"
1431,32,"Feminino","Médio","Esportes",16,18,"Baixo","Sim","Não","D"
1432,58,"Masculino","Médio","Esportes",11,20,"Médio","Não","Não","B"
1433,51,"Feminino","Médio","Moda",23,17,"Médio","Sim","Sim","D"
1434,57,"Feminino","Médio","Moda",7,17,"Alto","Não","Não","C"
1435,63,"Feminino","Alto","Moda",7,25,"Baixo","Sim","Não","C"
1436,52,"Feminino","Baixo","Beleza",5,15,"Baixo","Sim","Sim","C"
1437,30,"Feminino","Médio","Casa",2,20,"Alto","Não","Sim","A"
1438,18,"Feminino","Alto","Esportes",18,22,"Baixo","Não","Não","E"
1439,43,"Feminino","Médio","Esportes",4,23,"Alto","Sim","Não","B"
1440,35,"Masculino","Baixo","Moda",20,21,"Baixo","Sim","Sim","B"
1441,57,"Feminino","Baixo","Moda",2,14,"Alto","Sim","Não","C"
1442,35,"Masculino","Baixo","Eletrônicos",19,24,"Baixo","Sim","Sim","C"
1443,61,"Feminino","Médio","Eletrônicos",15,14,"Médio","Sim","Não","D"
1444,51,"Masculino","Baixo","Eletrônicos",22,22,"Médio","Não","Sim","C"
1445,23,"Feminino","Baixo","Eletrônicos",13,18,"Baixo","Sim","Sim","A"
1446,54,"Feminino","Alto","Eletrônicos",7,23,"Médio","Não","Sim","B"
1447,31,"Masculino","Médio","Esportes",20,19,"Médio","Sim","Sim","D"
1448,62,"Masculino","Alto","Esportes",17,16,"Baixo","Sim","Sim","D"
1449,35,"Masculino","Alto","Moda",7,20,"Médio","Não","Sim","E"
1450,19,"Masculino","Baixo","Casa",1,20,"Alto","Sim","Sim","A"
1451,55,"Feminino","Médio","Moda",20,12,"Alto","Sim","Sim","A"
1452,35,"Masculino","Alto","Moda",19,19,"Baixo","Não","Não","C"
1453,62,"Feminino","Baixo","Moda",4,17,"Alto","Não","Sim","D"
1454,30,"Feminino","Baixo","Casa",11,17,"Alto","Sim","Não","A"
1455,60,"Feminino","Médio","Eletrônicos",1,25,"Alto","Não","Não","B"
1456,25,"Masculino","Baixo","Esportes",8,14,"Médio","Não","Não","C"
1457,29,"Feminino","Baixo","Beleza",7,14,"Baixo","Não","Sim","D"
1458,25,"Feminino","Baixo","Esportes",2,15,"Médio","Não","Sim","E"
1459,45,"Masculino","Alto","Casa",8,15,"Baixo","Sim","Sim","A"
1460,44,"Feminino","Baixo","Moda",18,21,"Alto","Não","Não","C"
1461,25,"Masculino","Baixo","Esportes",21,21,"Médio","Não","Sim","A"
1462,20,"Masculino","Baixo","Moda",24,18,"Baixo","Sim","Não","C"
1463,19,"Feminino","Baixo","Esportes",23,22,"Baixo","Não","Sim","D"
1464,24,"Feminino","Baixo","Casa",4,16,"Baixo","Não","Sim","A"
1465,27,"Masculino","Médio","Eletrônicos",6,23,"Alto","Sim","Não","D"
1466,50,"Feminino","Alto","Beleza",22,21,"Médio","Não","Não","B"
1467,46,"Masculino","Baixo","Moda",16,15,"Alto","Não","Não","E"
1468,65,"Feminino","Baixo","Casa",24,25,"Alto","Não","Sim","B"
1469,49,"Masculino","Médio","Beleza",22,14,"Médio","Não","Sim","D"
1470,55,"Masculino","Alto","Esportes",4,18,"Médio","Não","Não","B"
1471,43,"Feminino","Médio","Moda",18,31,"Baixo","Não","Sim","E"
1472,54,"Masculino","Alto","Eletrônicos",24,24,"Médio","Sim","Sim","C"
1473,47,"Feminino","Médio","Casa",1,20,"Médio","Sim","Não","B"
1474,64,"Masculino","Baixo","Moda",9,19,"Médio","Não","Não","A"
1475,46,"Feminino","Alto","Casa",3,23,"Baixo","Sim","Não","E"
1476,31,"Feminino","Médio","Esportes",7,26,"Médio","Sim","Não","A"
1477,43,"Masculino","Baixo","Moda",11,18,"Alto","Não","Não","C"
1478,21,"Masculino","Médio","Esportes",10,21,"Baixo","Não","Não","C"
1479,26,"Masculino","Baixo","Esportes",23,17,"Baixo","Não","Sim","E"
1480,56,"Masculino","Médio","Esportes",1,28,"Médio","Sim","Não","D"
1481,62,"Feminino","Médio","Beleza",5,30,"Alto","Não","Sim","C"
1482,50,"Masculino","Médio","Eletrônicos",12,19,"Médio","Não","Não","D"
1483,25,"Masculino","Médio","Moda",19,14,"Baixo","Não","Sim","A"
1484,65,"Masculino","Médio","Esportes",1,31,"Médio","Não","Sim","D"
1485,33,"Masculino","Médio","Esportes",23,17,"Médio","Sim","Sim","C"
1486,49,"Masculino","Médio","Eletrônicos",14,18,"Médio","Não","Não","D"
1487,60,"Masculino","Médio","Beleza",22,22,"Médio","Não","Sim","B"
1488,62,"Masculino","Alto","Moda",16,22,"Baixo","Não","Sim","D"
1489,21,"Masculino","Baixo","Moda",10,22,"Alto","Sim","Não","A"
1490,33,"Feminino","Alto","Esportes",16,23,"Médio","Sim","Não","A"
1491,45,"Feminino","Médio","Eletrônicos",10,17,"Baixo","Não","Sim","B"
1492,23,"Feminino","Baixo","Eletrônicos",9,13,"Médio","Não","Não","C"
1493,56,"Masculino","Médio","Eletrônicos",23,24,"Baixo","Sim","Não","C"
1494,56,"Masculino","Médio","Moda",15,12,"Alto","Sim","Não","A"
1495,35,"Masculino","Médio","Esportes",18,18,"Alto","Não","Não","B"
1496,22,"Feminino","Baixo","Beleza",11,20,"Alto","Sim","Não","B"
1497,53,"Feminino","Baixo","Beleza",23,19,"Alto","Não","Sim","E"
1498,60,"Feminino","Baixo","Moda",14,18,"Alto","Não","Não","E"
1499,47,"Masculino","Alto","Eletrônicos",7,20,"Alto","Sim","Não","C"
1500,52,"Feminino","Baixo","Esportes",13,27,"Médio","Não","Sim","E"
1501,48,"Masculino","Alto","Moda",14,21,"Médio","Não","Não","E"
1502,46,"Feminino","Baixo","Eletrônicos",16,18,"Alto","Não","Não","B"
1503,28,"Feminino","Médio","Moda",3,17,"Médio","Não","Sim","B"
1504,53,"Feminino","Baixo","Beleza",9,19,"Baixo","Sim","Sim","C"
1505,20,"Feminino","Baixo","Esportes",5,26,"Médio","Sim","Não","D"
1506,65,"Masculino","Médio","Eletrônicos",24,12,"Médio","Não","Não","E"
1507,49,"Feminino","Baixo","Moda",23,25,"Médio","Sim","Sim","E"
1508,49,"Masculino","Baixo","Moda",13,17,"Baixo","Sim","Não","B"
1509,62,"Masculino","Médio","Eletrônicos",8,24,"Médio","Sim","Não","C"
1510,46,"Masculino","Alto","Eletrônicos",5,10,"Médio","Não","Não","C"
1511,64,"Feminino","Alto","Esportes",5,17,"Baixo","Não","Não","B"
1512,63,"Masculino","Baixo","Eletrônicos",17,24,"Baixo","Sim","Sim","D"
1513,54,"Masculino","Médio","Casa",17,16,"Alto","Sim","Não","E"
1514,30,"Masculino","Médio","Eletrônicos",7,18,"Alto","Sim","Não","C"
1515,57,"Feminino","Baixo","Beleza",13,15,"Médio","Não","Sim","B"
1516,59,"Feminino","Alto","Eletrônicos",5,15,"Médio","Sim","Não","E"
1517,47,"Masculino","Médio","Eletrônicos",11,22,"Médio","Sim","Sim","B"
1518,26,"Masculino","Baixo","Esportes",20,14,"Alto","Não","Sim","C"
1519,62,"Masculino","Alto","Beleza",10,23,"Médio","Não","Sim","B"
1520,64,"Feminino","Baixo","Casa",21,15,"Alto","Sim","Não","A"
1521,49,"Feminino","Médio","Beleza",21,30,"Médio","Sim","Não","C"
1522,26,"Feminino","Baixo","Eletrônicos",24,20,"Baixo","Não","Sim","B"
1523,29,"Feminino","Baixo","Beleza",19,16,"Baixo","Sim","Não","E"
1524,19,"Masculino","Baixo","Beleza",10,14,"Alto","Não","Sim","D"
1525,51,"Masculino","Baixo","Eletrônicos",9,18,"Médio","Sim","Não","D"
1526,46,"Feminino","Médio","Casa",5,23,"Médio","Sim","Não","C"
1527,38,"Masculino","Médio","Esportes",15,19,"Médio","Não","Sim","E"
1528,46,"Masculino","Baixo","Beleza",21,16,"Médio","Não","Sim","B"
1529,22,"Feminino","Médio","Casa",10,25,"Médio","Sim","Sim","A"
1530,27,"Masculino","Baixo","Moda",20,27,"Médio","Sim","Sim","B"
1531,23,"Feminino","Alto","Esportes",10,17,"Alto","Não","Sim","C"
1532,25,"Masculino","Médio","Beleza",15,14,"Médio","Não","Não","A"
1533,55,"Masculino","Baixo","Esportes",14,21,"Baixo","Sim","Não","E"
1534,63,"Masculino","Baixo","Casa",11,18,"Médio","Não","Sim","D"
1535,54,"Feminino","Médio","Casa",1,17,"Médio","Não","Não","A"
1536,45,"Masculino","Baixo","Eletrônicos",8,22,"Baixo","Sim","Sim","C"
1537,39,"Masculino","Baixo","Esportes",7,16,"Baixo","Não","Sim","C"
1538,47,"Feminino","Médio","Eletrônicos",17,24,"Médio","Não","Sim","B"
1539,33,"Masculino","Médio","Eletrônicos",17,17,"Baixo","Sim","Não","A"
1540,44,"Feminino","Médio","Moda",19,10,"Alto","Não","Sim","A"
1541,46,"Masculino","Alto","Esportes",3,20,"Médio","Sim","Sim","C"
1542,27,"Feminino","Baixo","Beleza",13,22,"Baixo","Não","Sim","D"
1543,40,"Feminino","Médio","Eletrônicos",22,18,"Alto","Não","Sim","B"
1544,43,"Feminino","Baixo","Esportes",4,23,"Baixo","Sim","Sim","D"
1545,36,"Masculino","Alto","Moda",9,16,"Baixo","Sim","Sim","D"
1546,43,"Masculino","Médio","Esportes",10,14,"Baixo","Não","Não","C"
1547,23,"Feminino","Baixo","Moda",15,13,"Baixo","Não","Sim","D"
1548,44,"Feminino","Médio","Esportes",6,18,"Alto","Não","Sim","A"
1549,27,"Feminino","Baixo","Eletrônicos",18,18,"Alto","Não","Sim","C"
1550,21,"Feminino","Baixo","Casa",9,23,"Alto","Não","Não","D"
1551,45,"Masculino","Médio","Moda",12,15,"Médio","Sim","Sim","D"
1552,46,"Masculino","Alto","Beleza",4,23,"Médio","Sim","Sim","D"
1553,56,"Masculino","Médio","Eletrônicos",20,20,"Baixo","Não","Sim","B"
1554,48,"Feminino","Médio","Beleza",18,22,"Alto","Sim","Sim","B"
1555,48,"Masculino","Alto","Moda",12,18,"Baixo","Não","Não","C"
1556,27,"Masculino","Alto","Esportes",4,17,"Baixo","Sim","Não","C"
1557,61,"Masculino","Alto","Eletrônicos",14,24,"Baixo","Não","Não","E"
1558,41,"Masculino","Baixo","Esportes",20,17,"Médio","Sim","Não","A"
1559,20,"Masculino","Baixo","Beleza",18,25,"Médio","Não","Não","E"
1560,21,"Masculino","Baixo","Casa",21,25,"Médio","Não","Não","D"
1561,41,"Masculino","Baixo","Moda",1,21,"Médio","Sim","Não","E"
1562,61,"Masculino","Médio","Beleza",24,30,"Médio","Não","Não","D"
1563,26,"Feminino","Baixo","Eletrônicos",4,24,"Médio","Não","Não","D"
1564,37,"Feminino","Baixo","Casa",13,16,"Médio","Não","Sim","B"
1565,55,"Masculino","Médio","Esportes",17,15,"Alto","Sim","Não","B"
1566,44,"Masculino","Alto","Casa",2,28,"Médio","Não","Sim","D"
1567,22,"Masculino","Médio","Beleza",16,29,"Baixo","Não","Não","D"
1568,34,"Feminino","Médio","Moda",13,16,"Médio","Sim","Sim","D"
1569,40,"Feminino","Baixo","Casa",19,26,"Médio","Não","Não","E"
1570,44,"Masculino","Médio","Casa",1,21,"Baixo","Não","Não","B"
1571,21,"Masculino","Médio","Esportes",12,27,"Médio","Sim","Não","B"
1572,23,"Masculino","Médio","Moda",16,15,"Baixo","Não","Sim","A"
1573,31,"Masculino","Baixo","Eletrônicos",5,17,"Médio","Não","Sim","B"
1574,24,"Masculino","Baixo","Casa",2,18,"Alto","Não","Não","A"
1575,42,"Feminino","Baixo","Esportes",8,15,"Baixo","Sim","Sim","C"
1576,60,"Masculino","Médio","Eletrônicos",6,22,"Alto","Não","Não","E"
1577,37,"Feminino","Alto","Esportes",3,27,"Alto","Não","Não","E"
1578,33,"Feminino","Médio","Casa",12,11,"Baixo","Sim","Sim","A"
1579,54,"Masculino","Médio","Casa",19,18,"Médio","Sim","Não","C"
1580,20,"Feminino","Baixo","Casa",4,19,"Baixo","Não","Não","A"
1581,25,"Feminino","Médio","Esportes",1,16,"Alto","Não","Sim","D"
1582,30,"Feminino","Médio","Beleza",13,13,"Médio","Não","Sim","E"
1583,50,"Masculino","Alto","Moda",19,17,"Alto","Não","Sim","C"
1584,45,"Feminino","Alto","Esportes",24,24,"Alto","Não","Não","D"
1585,28,"Feminino","Médio","Casa",5,24,"Médio","Não","Não","E"
1586,40,"Masculino","Baixo","Beleza",10,24,"Alto","Sim","Não","C"
1587,36,"Feminino","Médio","Moda",3,22,"Alto","Sim","Sim","D"
1588,30,"Feminino","Baixo","Moda",20,25,"Médio","Não","Sim","C"
1589,40,"Feminino","Médio","Casa",1,18,"Baixo","Não","Não","B"
1590,24,"Masculino","Médio","Esportes",1,14,"Baixo","Não","Sim","C"
1591,40,"Feminino","Médio","Moda",13,16,"Médio","Não","Sim","C"
1592,49,"Feminino","Médio","Eletrônicos",17,16,"Baixo","Sim","Sim","B"
1593,25,"Feminino","Baixo","Beleza",24,20,"Alto","Sim","Sim","A"
1594,32,"Feminino","Médio","Moda",10,14,"Baixo","Não","Sim","C"
1595,49,"Masculino","Baixo","Beleza",24,21,"Baixo","Sim","Sim","E"
1596,29,"Masculino","Baixo","Casa",4,24,"Médio","Não","Não","C"
1597,59,"Feminino","Alto","Eletrônicos",8,20,"Alto","Não","Não","A"
1598,22,"Feminino","Alto","Casa",5,19,"Alto","Não","Não","B"
1599,61,"Masculino","Alto","Beleza",4,15,"Baixo","Não","Sim","E"
1600,23,"Masculino","Médio","Moda",1,21,"Baixo","Não","Sim","E"
1601,18,"Masculino","Médio","Eletrônicos",16,24,"Baixo","Não","Sim","D"
1602,58,"Masculino","Baixo","Beleza",17,29,"Alto","Não","Sim","D"
1603,25,"Feminino","Médio","Moda",18,15,"Alto","Sim","Sim","A"
1604,56,"Feminino","Baixo","Beleza",16,12,"Médio","Não","Não","A"
1605,58,"Feminino","Baixo","Moda",11,27,"Médio","Não","Sim","C"
1606,42,"Masculino","Alto","Esportes",22,18,"Médio","Sim","Não","A"
1607,64,"Masculino","Alto","Beleza",23,17,"Médio","Não","Não","D"
1608,29,"Masculino","Alto","Eletrônicos",18,24,"Médio","Não","Sim","D"
1609,20,"Masculino","Baixo","Casa",18,23,"Alto","Sim","Não","B"
1610,41,"Masculino","Médio","Casa",4,14,"Médio","Não","Sim","C"
1611,18,"Feminino","Baixo","Casa",9,23,"Médio","Não","Sim","E"
1612,27,"Feminino","Alto","Eletrônicos",8,22,"Médio","Sim","Não","D"
