"tipo_plano","satisfacao_cliente","gasto_mensal","uso_servicos_adicionais","reclamacoes_recentes","churn"
"Básico",2.1,75.2262579379942,"Sim","Não","Não"
"Básico",1.6,124.801622442402,"Não","Não","Não"
"Básico",3.5,102.292496580993,"Não","Não","Não"
"Intermediário",3.2,107.340810906875,"Sim","Sim","Não"
"Básico",4.3,82.9688661203991,"Sim","Não","Não"
"Intermediário",2.4,89.7886415829692,"Não","Sim","Sim"
"Intermediário",1.6,97.0262629752495,"Não","Sim","Não"
"Avançado",1.1,108.022652518973,"Sim","Sim","Não"
"Intermediário",3.9,89.8069131212766,"Não","Não","Não"
"Básico",5,104.938931463401,"Sim","Não","Não"
"Avançado",4.5,86.1306747220299,"Não","Não","Não"
"Intermediário",4.9,142.729829677988,"Sim","Não","Não"
"Básico",3,118.886225937678,"Não","Não","Não"
"Básico",4.8,82.4155644071643,"Não","Não","Sim"
"Básico",1.2,115.673618084082,"Não","Sim","Não"
"Básico",3.4,145.426719582995,"Sim","Sim","Não"
"Avançado",4.5,136.035460158612,"Não","Sim","Sim"
"Avançado",2.5,69.4624309800349,"Sim","Sim","Sim"
"Intermediário",4.7,91.4222404065493,"Sim","Sim","Sim"
"Básico",2.2,137.425583939314,"Sim","Sim","Não"
"Intermediário",2.4,69.3862415489908,"Sim","Não","Não"
"Intermediário",1.4,80.9956231170914,"Sim","Sim","Não"
"Básico",4.4,92.3337343341017,"Sim","Não","Não"
"Básico",2.7,119.772241473454,"Sim","Sim","Não"
"Intermediário",4.6,112.06431202342,"Sim","Sim","Não"
"Avançado",4.1,94.3776698927878,"Não","Sim","Não"
"Intermediário",3.4,148.287578504565,"Não","Não","Não"
"Avançado",2.6,73.8317088814938,"Não","Não","Não"
"Avançado",4.7,86.3539952527652,"Não","Não","Sim"
"Avançado",1.7,93.3898887519154,"Sim","Não","Não"
"Básico",1.3,92.040096436683,"Sim","Não","Sim"
"Avançado",4.6,76.0668681074974,"Sim","Não","Sim"
"Avançado",3.5,102.974860124471,"Não","Sim","Sim"
"Avançado",4.4,99.3570044442016,"Não","Sim","Não"
"Intermediário",2.3,95.111679897969,"Sim","Sim","Não"
"Avançado",3.3,87.7650298646637,"Sim","Sim","Não"
"Avançado",2.6,120.400719191124,"Sim","Sim","Não"
"Básico",4.5,84.6213911215472,"Sim","Não","Sim"
"Intermediário",3.5,104.686404249787,"Sim","Não","Não"
"Básico",1.8,118.156010718354,"Não","Não","Sim"
"Intermediário",5,56.0476605373998,"Não","Não","Sim"
"Avançado",2.4,88.6827162135223,"Não","Não","Sim"
"Intermediário",4.3,95.7119448919345,"Sim","Sim","Sim"
"Básico",2.8,109.346472907333,"Não","Não","Sim"
"Intermediário",2.9,107.695923953148,"Sim","Não","Sim"
"Intermediário",2.6,123.937820637447,"Sim","Não","Não"
"Básico",1.6,131.661656905656,"Sim","Sim","Sim"
"Intermediário",4.2,81.6965217073415,"Sim","Sim","Sim"
"Básico",3.2,102.938552013281,"Não","Não","Sim"
"Avançado",4.7,110.572017635701,"Não","Não","Não"
"Intermediário",2.5,123.169455996113,"Sim","Sim","Não"
"Avançado",4.8,113.521300823005,"Não","Não","Sim"
"Intermediário",1,95.250779505079,"Sim","Não","Sim"
"Avançado",4.9,126.000836636252,"Não","Não","Sim"
"Básico",2,94.9482999796128,"Não","Não","Não"
"Intermediário",1.6,109.788109617445,"Sim","Não","Sim"
"Avançado",4.1,106.62273609695,"Não","Sim","Não"
"Básico",2.8,137.441565442137,"Não","Não","Sim"
"Avançado",4.5,147.226396444952,"Sim","Não","Não"
"Avançado",4.9,89.0687056140534,"Sim","Sim","Não"
"Básico",1.6,106.884750599267,"Não","Sim","Não"
"Intermediário",3.5,128.293551414052,"Não","Não","Sim"
"Avançado",2.1,142.267882339668,"Não","Sim","Não"
"Avançado",2.7,91.8138031746948,"Sim","Não","Sim"
"Básico",2.1,77.4523752533907,"Não","Sim","Não"
"Intermediário",3.7,98.0538486901281,"Sim","Sim","Não"
"Básico",2.5,106.872459896702,"Sim","Sim","Sim"
"Avançado",3.2,93.7887029897515,"Sim","Sim","Sim"
"Avançado",3.2,109.248365885447,"Sim","Sim","Não"
"Intermediário",2.8,116.281642418929,"Sim","Não","Não"
"Básico",1.2,89.8572827704991,"Não","Sim","Não"
"Avançado",2.5,70.5603136419643,"Não","Não","Não"
"Básico",3.6,108.720167492479,"Não","Sim","Sim"
"Intermediário",3.6,92.8971176379649,"Não","Não","Sim"
"Avançado",3.9,113.581602655883,"Não","Sim","Não"
"Avançado",1.2,119.605352360753,"Não","Não","Sim"
"Intermediário",2.7,123.832582532021,"Sim","Sim","Não"
"Básico",2.3,102.847713321317,"Não","Sim","Não"
"Intermediário",4.6,117.962628481088,"Não","Não","Não"
"Intermediário",1.7,91.8911058463605,"Não","Não","Sim"
"Intermediário",4.2,104.480404755653,"Não","Sim","Sim"
"Básico",4,105.948343889571,"Sim","Não","Não"
"Avançado",3.4,46.5412554115115,"Sim","Não","Não"
"Avançado",2.4,66.6988480755263,"Sim","Sim","Sim"
"Intermediário",4.6,118.940158559196,"Sim","Sim","Sim"
"Básico",3.5,78.3243856592597,"Sim","Não","Não"
"Avançado",3.7,124.884715831288,"Não","Não","Sim"
"Intermediário",4.3,102.250571619015,"Não","Sim","Sim"
"Avançado",1.9,106.323302976456,"Não","Não","Não"
"Avançado",1,132.638520428219,"Não","Não","Não"
"Avançado",3.5,120.188674130206,"Sim","Sim","Sim"
"Intermediário",4.5,94.4274365199906,"Sim","Sim","Não"
"Básico",3.6,108.716133568546,"Não","Sim","Sim"
"Intermediário",1.6,119.682831171677,"Sim","Sim","Não"
"Avançado",3.8,106.561555683984,"Não","Não","Não"
"Intermediário",3.9,105.366638083884,"Sim","Não","Não"
"Intermediário",2.6,83.4991552261294,"Não","Sim","Sim"
"Avançado",2.8,84.8182323171052,"Sim","Não","Não"
"Intermediário",5,123.200530360162,"Não","Não","Sim"
"Avançado",4.7,99.7156768439184,"Não","Não","Sim"
"Intermediário",3.1,164.707424575369,"Não","Não","Sim"
"Intermediário",4.4,109.098093821473,"Não","Não","Sim"
"Avançado",5,144.61294718492,"Sim","Sim","Sim"
"Básico",2.2,92.3137690904024,"Não","Não","Não"
"Básico",4.6,103.025022885265,"Sim","Não","Não"
"Avançado",4.1,46.1082759428017,"Não","Não","Sim"
"Básico",3.3,92.363634563167,"Sim","Sim","Sim"
"Básico",1.9,138.656317006786,"Sim","Sim","Não"
"Intermediário",1.6,100.029243537954,"Sim","Sim","Não"
"Avançado",2.7,128.185215121408,"Sim","Sim","Não"
"Básico",1.4,99.8461255986189,"Não","Não","Não"
"Básico",4.2,89.2680685817609,"Sim","Sim","Não"
"Intermediário",1.6,95.132402863648,"Sim","Não","Não"
"Intermediário",3,94.4220978009721,"Não","Não","Não"
"Básico",1.9,77.9403294472908,"Sim","Não","Não"
"Intermediário",2.6,120.1221479694,"Sim","Não","Sim"
"Básico",2.5,91.6327344119742,"Sim","Não","Não"
"Intermediário",1.2,60.8371906611494,"Sim","Sim","Não"
"Avançado",3.9,110.174844818033,"Não","Sim","Sim"
"Avançado",1.5,80.3090310101348,"Não","Não","Sim"
"Avançado",3.1,101.811951774519,"Sim","Não","Não"
"Avançado",1.9,120.038011634258,"Sim","Não","Não"
"Avançado",2.8,124.880423767284,"Não","Sim","Sim"
"Básico",1.6,135.908602719305,"Não","Sim","Não"
"Básico",1.8,93.8381562496809,"Não","Não","Não"
"Intermediário",1.6,103.706315752511,"Não","Sim","Sim"
"Avançado",3.2,102.764513330458,"Sim","Sim","Não"
"Intermediário",2.3,62.237077697429,"Não","Não","Não"
"Avançado",4.1,124.188615950556,"Sim","Sim","Sim"
"Avançado",3.7,99.3556880807642,"Sim","Não","Sim"
"Intermediário",2.3,146.603344699417,"Sim","Sim","Não"
"Avançado",4.9,101.820869009021,"Não","Não","Não"
"Intermediário",3.4,51.3029917441527,"Não","Não","Sim"
"Intermediário",4.9,117.688491119584,"Não","Sim","Sim"
"Básico",2,99.594855006005,"Sim","Sim","Não"
"Básico",4.4,135.097862873198,"Sim","Sim","Sim"
"Básico",4.9,93.4076192504634,"Não","Não","Sim"
"Avançado",1.9,95.0396816440857,"Sim","Sim","Não"
"Intermediário",2.5,146.803512186899,"Não","Não","Sim"
"Básico",3.1,112.027263916695,"Sim","Sim","Não"
"Avançado",1.1,101.974966519662,"Não","Não","Não"
"Básico",3.2,100.757226059174,"Sim","Não","Sim"
"Avançado",1.3,121.25579857077,"Sim","Não","Não"
"Básico",3.3,123.565939068135,"Não","Sim","Sim"
"Básico",1.8,91.6338070047499,"Não","Não","Não"
"Básico",4.3,87.9636311847556,"Não","Não","Não"
"Básico",2.8,133.309213032127,"Não","Não","Não"
"Intermediário",2.6,111.191697390929,"Sim","Não","Sim"
"Básico",2.4,72.6888300255273,"Sim","Sim","Sim"
"Básico",3.1,98.8583857095058,"Não","Não","Sim"
"Avançado",1.5,75.3232856440522,"Não","Não","Não"
"Avançado",2.6,103.100675568161,"Não","Sim","Não"
"Básico",4.7,106.464733501148,"Sim","Não","Sim"
"Intermediário",3.1,99.9000435083315,"Sim","Sim","Sim"
"Avançado",3.9,77.7815390423735,"Não","Não","Sim"
"Intermediário",2.2,112.694353216219,"Não","Sim","Não"
"Avançado",1.4,88.7809891826159,"Sim","Não","Sim"
"Básico",2,111.051834497176,"Sim","Sim","Não"
"Básico",2.9,116.223916782945,"Sim","Não","Sim"
"Básico",1.9,113.065862883518,"Não","Sim","Não"
"Intermediário",3.5,63.0662542481586,"Não","Não","Não"
"Básico",4.8,144.292832356337,"Sim","Sim","Sim"
"Intermediário",3.8,55.1601340739662,"Não","Sim","Sim"
"Intermediário",2.5,104.114803675749,"Sim","Não","Sim"
"Intermediário",2.5,103.823719811957,"Sim","Não","Sim"
"Intermediário",4.6,93.4500058392765,"Sim","Não","Não"
"Avançado",2.8,89.1925738245987,"Sim","Não","Sim"
"Básico",2.5,94.6381416624211,"Não","Sim","Sim"
"Avançado",4.7,108.161986840801,"Sim","Não","Não"
"Básico",4.9,73.1443231273989,"Sim","Não","Não"
"Avançado",2.5,107.128389832,"Sim","Não","Sim"
"Básico",3.8,114.090019325109,"Sim","Não","Sim"
"Avançado",3.1,79.4206277606803,"Sim","Não","Não"
"Básico",1.5,71.6222943206685,"Não","Não","Sim"
"Intermediário",1.4,79.1106966281465,"Não","Não","Sim"
"Básico",4.2,76.3694412434245,"Sim","Sim","Sim"
"Avançado",4.3,101.958403546031,"Não","Sim","Sim"
"Básico",1.7,93.6487310528605,"Não","Não","Não"
"Avançado",1,63.5633672439662,"Não","Não","Sim"
"Intermediário",4.1,96.1733150462177,"Sim","Sim","Não"
"Básico",4.4,111.326839202491,"Sim","Não","Sim"
"Avançado",4.9,86.5082774496918,"Não","Não","Sim"
"Básico",3.4,78.0929236411724,"Não","Não","Não"
"Avançado",2.1,81.5897154610212,"Sim","Sim","Sim"
"Intermediário",4.7,115.341214890593,"Não","Não","Sim"
"Intermediário",1.9,104.898430598818,"Não","Não","Sim"
"Avançado",1.9,116.218936611071,"Não","Sim","Sim"
"Básico",2,106.472763026402,"Não","Não","Sim"
"Básico",1.1,103.414353940214,"Não","Sim","Não"
"Intermediário",3.7,117.097694759745,"Sim","Não","Não"
"Básico",2.1,89.7522382441971,"Não","Não","Sim"
"Básico",4.5,125.285147670246,"Sim","Sim","Sim"
"Básico",3.7,93.7451149345528,"Não","Sim","Sim"
"Avançado",5,97.775237862199,"Não","Não","Sim"
"Básico",3.3,166.879289602386,"Não","Sim","Sim"
"Avançado",1.9,77.6099415042913,"Não","Não","Não"
"Básico",3.8,92.5447269316222,"Sim","Não","Sim"
"Básico",1.3,93.0748412103081,"Sim","Não","Não"
"Avançado",2.8,128.418960991077,"Sim","Não","Sim"
"Avançado",1.5,101.527409971243,"Não","Não","Não"
"Intermediário",3.9,121.203697040665,"Não","Sim","Não"
"Avançado",2.8,118.521108476622,"Não","Não","Sim"
"Intermediário",2.9,123.792235865557,"Não","Não","Sim"
"Básico",3.2,88.7826333768762,"Não","Sim","Não"
"Avançado",3.4,105.386771270713,"Não","Sim","Não"
"Intermediário",4.5,92.2813300000323,"Não","Sim","Sim"
"Intermediário",3.5,108.321580139769,"Sim","Sim","Sim"
"Avançado",4.9,82.3387428596724,"Não","Sim","Sim"
"Avançado",1.8,97.5775276483154,"Não","Sim","Não"
"Básico",4.1,90.4587694828989,"Não","Sim","Não"
"Avançado",2.7,93.187728855056,"Sim","Não","Não"
"Intermediário",4,113.179133043402,"Não","Não","Não"
"Básico",3.5,103.219628671462,"Sim","Não","Sim"
"Básico",3.2,86.9368568462221,"Sim","Não","Não"
"Básico",2.5,59.5795102778527,"Sim","Sim","Não"
"Avançado",3.2,84.7469465250855,"Não","Não","Não"
"Básico",4,66.9893334417273,"Sim","Sim","Sim"
"Avançado",4.3,91.513976335714,"Não","Sim","Sim"
"Avançado",1.9,78.3684700628519,"Sim","Não","Não"
"Avançado",4.4,120.014292649619,"Não","Não","Não"
"Básico",3.7,119.96541763605,"Não","Sim","Sim"
"Básico",2.3,120.848747529222,"Sim","Não","Sim"
"Básico",1.5,105.106241253617,"Sim","Não","Não"
"Básico",4.6,106.73293421579,"Não","Sim","Não"
"Intermediário",2.5,73.4669613660958,"Não","Não","Não"
"Intermediário",2.2,120.332905927574,"Não","Sim","Sim"
"Intermediário",2.7,107.123122737241,"Sim","Não","Sim"
"Intermediário",1.7,123.935605882078,"Não","Sim","Sim"
"Intermediário",3.5,126.874215041497,"Não","Não","Não"
"Intermediário",2,105.223423479602,"Sim","Não","Não"
"Básico",3.4,109.451578552085,"Não","Sim","Sim"
"Intermediário",4.1,80.0141493233863,"Sim","Não","Não"
"Básico",1.8,97.296364624573,"Não","Não","Não"
"Avançado",1.9,78.0285262597476,"Não","Não","Não"
"Intermediário",2,104.795605077086,"Sim","Sim","Não"
"Avançado",4.2,100.332230728218,"Não","Não","Sim"
"Intermediário",4.9,113.327575719829,"Não","Sim","Não"
"Intermediário",2.9,68.5759647415242,"Não","Sim","Sim"
"Intermediário",4,94.500686412975,"Sim","Sim","Sim"
"Intermediário",4.4,101.014074466526,"Não","Não","Sim"
"Intermediário",3.3,108.758216162153,"Não","Não","Não"
"Intermediário",4.8,77.5572804439679,"Não","Sim","Não"
"Intermediário",4.4,75.6282072684044,"Sim","Sim","Sim"
"Básico",5,67.3725414967001,"Sim","Sim","Sim"
"Intermediário",4.3,110.973564241755,"Não","Não","Não"
"Intermediário",1.1,115.162729067077,"Não","Não","Não"
"Básico",3.4,96.5928910078412,"Sim","Não","Não"
"Avançado",4,131.797387864407,"Não","Não","Sim"
"Básico",2.3,108.155603142265,"Não","Sim","Não"
"Avançado",4,131.024053560564,"Sim","Não","Não"
"Básico",2.1,73.4387462932459,"Sim","Não","Não"
"Básico",2.5,87.3235948802937,"Sim","Sim","Não"
"Básico",3.7,72.6493603175105,"Sim","Não","Não"
"Intermediário",3.1,66.7295547175138,"Não","Sim","Não"
"Avançado",2.7,115.343232889307,"Não","Não","Não"
"Intermediário",2.3,71.0417565171827,"Sim","Sim","Não"
"Básico",2.9,123.807118419738,"Não","Sim","Não"
"Intermediário",3,111.182335757268,"Não","Não","Não"
"Avançado",1.2,121.919342670747,"Não","Não","Não"
"Básico",2.3,79.8737189904082,"Sim","Sim","Não"
"Básico",1.8,105.914985967526,"Não","Sim","Sim"
"Básico",3.1,92.0161565470521,"Sim","Sim","Sim"
"Intermediário",3.8,92.5066092087483,"Sim","Sim","Sim"
"Intermediário",2.7,97.9109563869056,"Não","Não","Não"
"Intermediário",1.1,91.6576137853442,"Sim","Não","Sim"
"Intermediário",3.7,72.4759449009,"Não","Não","Sim"
"Avançado",2.5,77.444683576039,"Sim","Não","Não"
"Básico",1.4,93.8269915214938,"Não","Sim","Não"
"Avançado",4.9,126.722680156884,"Sim","Sim","Não"
"Avançado",3.9,132.473346990988,"Não","Não","Não"
"Avançado",3.7,122.872383793433,"Não","Sim","Sim"
"Avançado",4.5,59.764170832823,"Não","Não","Não"
"Intermediário",3.1,96.8072544279017,"Sim","Sim","Sim"
"Intermediário",2.6,54.9508903692947,"Sim","Não","Sim"
"Intermediário",4.4,116.758564039304,"Sim","Não","Não"
"Avançado",1.6,103.882869779343,"Sim","Não","Não"
"Intermediário",2.7,141.113868043475,"Não","Sim","Não"
"Básico",4.6,118.173754941919,"Sim","Não","Sim"
"Intermediário",4.2,132.587089802788,"Não","Não","Não"
"Intermediário",4.5,92.4901261399772,"Sim","Não","Não"
"Básico",4.7,120.875715176185,"Sim","Não","Sim"
"Básico",3.6,115.515169134489,"Sim","Sim","Sim"
"Básico",3,110.472035520766,"Sim","Sim","Sim"
"Avançado",3.6,129.396885903714,"Não","Não","Sim"
"Básico",3.5,83.2351449504182,"Não","Sim","Não"
"Básico",4.8,94.5127320176127,"Não","Não","Sim"
"Avançado",3.5,114.324261699516,"Não","Não","Não"
"Intermediário",3.5,112.159148320943,"Sim","Sim","Não"
"Intermediário",3.4,118.616636562839,"Sim","Sim","Não"
"Intermediário",4.7,83.9323750446741,"Sim","Não","Não"
"Avançado",4.5,121.844665285253,"Sim","Não","Sim"
"Intermediário",1.2,94.1737735400876,"Não","Sim","Não"
"Avançado",1.9,120.185195733269,"Sim","Sim","Sim"
"Avançado",4.4,116.743565248605,"Sim","Sim","Sim"
"Intermediário",1.9,71.664051064255,"Não","Sim","Não"
"Avançado",2.5,105.350335238908,"Sim","Não","Não"
"Básico",1.2,87.897717872541,"Sim","Não","Sim"
"Avançado",2.4,93.790643543206,"Não","Não","Sim"
"Intermediário",3.1,150.643810540539,"Sim","Não","Sim"
"Intermediário",3.8,110.739989987719,"Sim","Não","Não"
"Avançado",3.4,84.2686800090176,"Não","Sim","Não"
"Avançado",4.2,117.343582423515,"Não","Não","Não"
"Avançado",2.9,90.9952063878402,"Não","Não","Sim"
"Básico",1.4,117.236028434111,"Sim","Não","Não"
"Avançado",4.8,141.118312584298,"Não","Não","Não"
"Básico",4,107.485325058308,"Sim","Não","Não"
"Avançado",1.5,76.7538037836199,"Não","Sim","Sim"
"Básico",2.6,87.7544355886588,"Sim","Sim","Sim"
"Intermediário",1.9,120.923922751731,"Sim","Sim","Sim"
"Avançado",4.4,99.8944797497119,"Sim","Não","Não"
"Avançado",4.6,107.148331182169,"Não","Sim","Não"
"Intermediário",4.9,48.8217760798558,"Não","Sim","Sim"
"Avançado",1.6,88.8442623164805,"Sim","Não","Não"
"Básico",2.7,84.6289262835475,"Sim","Não","Não"
"Básico",1.6,101.150009896318,"Sim","Não","Não"
"Básico",3,101.541173242581,"Não","Não","Sim"
"Intermediário",3.2,89.9913247812477,"Não","Sim","Sim"
"Avançado",4.1,104.371549185255,"Não","Não","Não"
"Avançado",1.2,47.4105629660095,"Sim","Não","Não"
"Avançado",4,94.9520137082727,"Sim","Não","Sim"
"Intermediário",1.7,99.5556482346138,"Sim","Não","Não"
"Básico",3.7,81.2635694518096,"Não","Não","Não"
"Avançado",2.2,119.565342956109,"Sim","Sim","Não"
"Intermediário",5,137.189167268378,"Sim","Não","Sim"
"Básico",4.4,83.3802067844232,"Não","Não","Sim"
"Intermediário",1.2,73.1169636103603,"Não","Sim","Não"
"Avançado",3.7,112.647202297223,"Sim","Sim","Sim"
"Avançado",2.9,95.3735757428492,"Não","Sim","Sim"
"Intermediário",3.9,124.445946554909,"Sim","Sim","Não"
"Básico",1.5,101.216180165363,"Sim","Não","Sim"
"Intermediário",3.6,85.5322307653082,"Sim","Não","Não"
"Básico",4.6,95.8782687411289,"Sim","Não","Não"
"Avançado",3.1,102.628306073124,"Não","Não","Não"
"Avançado",4.8,88.0932260509851,"Sim","Sim","Não"
"Avançado",4.9,105.722208608099,"Sim","Não","Não"
"Avançado",1.7,84.6595680513554,"Sim","Não","Sim"
"Básico",3.4,58.7348574394736,"Sim","Não","Sim"
"Avançado",4.7,111.868108443715,"Sim","Não","Não"
"Básico",5,93.4696349067857,"Sim","Não","Sim"
"Básico",4.5,110.79010449868,"Não","Não","Não"
"Básico",2.2,80.3895681032679,"Sim","Sim","Não"
"Intermediário",1.2,99.4567955231376,"Não","Não","Não"
"Avançado",3.6,119.041155927197,"Não","Sim","Não"
"Avançado",2.7,93.9789338167479,"Não","Não","Sim"
"Básico",3.1,113.748012395236,"Não","Sim","Não"
"Básico",4.9,110.258047565629,"Não","Não","Não"
"Intermediário",3.2,102.924976230856,"Não","Não","Sim"
"Avançado",1.9,88.2122452130206,"Sim","Sim","Sim"
"Intermediário",3.7,89.1392787065143,"Não","Não","Não"
"Avançado",2.1,113.54160300223,"Não","Não","Sim"
"Básico",2.1,82.2691127314279,"Não","Sim","Sim"
"Intermediário",1.9,131.57036183294,"Não","Sim","Não"
"Intermediário",3.8,148.063864515778,"Sim","Sim","Sim"
"Intermediário",2.2,105.487623072048,"Sim","Não","Não"
"Intermediário",1.7,115.808331037743,"Não","Não","Sim"
"Avançado",1.6,111.908380564269,"Não","Não","Sim"
"Básico",3.4,75.1780445756131,"Não","Não","Sim"
"Básico",1.6,99.4437380261325,"Sim","Não","Sim"
"Básico",4.1,107.064917573518,"Não","Não","Não"
"Avançado",1.8,129.996041661825,"Não","Não","Não"
"Avançado",3.8,110.258941042936,"Não","Não","Não"
"Básico",4.3,92.2704468019849,"Não","Sim","Não"
"Avançado",4.4,87.8524122092455,"Sim","Sim","Sim"
"Intermediário",2.9,111.449180420453,"Sim","Sim","Não"
"Avançado",4.3,71.7952332066549,"Não","Sim","Sim"
"Básico",1.8,93.6318038478092,"Não","Não","Sim"
"Avançado",4.9,83.5681597341252,"Sim","Sim","Não"
"Básico",2.8,80.4568749090291,"Sim","Não","Não"
"Intermediário",3,84.5103502153425,"Sim","Não","Sim"
"Intermediário",2.5,94.1213717259337,"Não","Sim","Sim"
"Básico",4.1,88.2730668333713,"Não","Não","Sim"
"Intermediário",2.7,113.3257686452,"Não","Não","Sim"
"Básico",4.5,93.8582298543509,"Não","Sim","Não"
"Avançado",1.3,89.2561244444038,"Sim","Não","Não"
"Básico",3.6,143.055594110324,"Sim","Sim","Não"
"Intermediário",3,76.4349476005525,"Sim","Não","Não"
"Avançado",4.7,99.510778978712,"Sim","Não","Não"
"Básico",1.3,153.034595557299,"Não","Sim","Sim"
"Intermediário",3.8,120.038589309737,"Não","Sim","Não"
"Avançado",2,103.26847427471,"Sim","Não","Sim"
"Avançado",4,126.308985008818,"Não","Sim","Sim"
"Básico",1.6,106.878230555726,"Não","Não","Não"
"Avançado",3.7,125.780426654721,"Não","Não","Sim"
"Avançado",1.1,80.6036930103259,"Não","Sim","Não"
"Intermediário",3.6,94.19590854456,"Não","Sim","Sim"
"Intermediário",1.6,94.2093757133832,"Sim","Sim","Não"
"Avançado",1.5,94.941481695379,"Sim","Não","Não"
"Intermediário",3.1,119.680715372342,"Não","Não","Sim"
"Intermediário",1.9,131.045053575239,"Sim","Sim","Sim"
"Avançado",3,113.858028793166,"Sim","Não","Sim"
"Avançado",1.8,65.7603428553134,"Sim","Sim","Não"
"Avançado",2.4,123.116280438465,"Sim","Sim","Não"
"Intermediário",4.2,105.416599656901,"Não","Não","Não"
"Intermediário",4.4,110.054032277304,"Não","Não","Sim"
"Avançado",3.6,95.4730572659732,"Sim","Não","Não"
"Avançado",2,62.0785546626758,"Sim","Sim","Não"
"Intermediário",2.7,119.644538988993,"Não","Sim","Não"
"Intermediário",3.9,159.368885067991,"Não","Não","Não"
"Básico",2.3,91.1308965289718,"Não","Não","Não"
"Avançado",3.7,86.0865613125765,"Sim","Não","Sim"
"Avançado",2.7,79.4631962210171,"Sim","Sim","Não"
"Intermediário",2.7,125.603276647561,"Sim","Sim","Sim"
"Intermediário",2.9,115.572370664043,"Não","Não","Não"
"Básico",2.2,90.2332888974341,"Sim","Sim","Não"
"Básico",4.7,93.912403013379,"Sim","Sim","Sim"
"Avançado",5,80.4299044883263,"Sim","Não","Sim"
"Intermediário",3.1,108.632128764548,"Sim","Não","Não"
"Avançado",4.1,113.986153483889,"Não","Sim","Não"
"Básico",1.4,142.993485050865,"Sim","Não","Sim"
"Básico",4.9,89.8511555864349,"Sim","Sim","Sim"
"Básico",3.7,129.48295257692,"Sim","Não","Não"
"Intermediário",4.9,111.407629379107,"Sim","Sim","Sim"
"Básico",3,83.2909261927591,"Não","Sim","Sim"
"Avançado",3.4,103.625510223413,"Não","Sim","Sim"
"Avançado",4.2,100.713566137307,"Não","Sim","Não"
"Básico",4.3,111.341611275667,"Não","Não","Não"
"Avançado",4.4,140.049117792205,"Não","Não","Sim"
"Intermediário",1.6,73.3308571550337,"Sim","Sim","Sim"
"Avançado",1.2,112.115686099016,"Não","Não","Sim"
"Básico",1.2,108.895086885101,"Sim","Não","Sim"
"Avançado",3.7,98.3649051655256,"Sim","Sim","Não"
"Intermediário",1.6,93.4533873797894,"Sim","Não","Não"
"Intermediário",3.2,84.207293060264,"Sim","Não","Não"
"Intermediário",4,96.0812962842788,"Sim","Sim","Sim"
"Intermediário",3.5,119.153980638735,"Sim","Não","Não"
"Básico",4.2,93.6515909423162,"Sim","Sim","Sim"
"Básico",2.1,107.555401355915,"Não","Não","Não"
"Básico",2.6,54.4712410551618,"Sim","Não","Sim"
"Básico",2.7,99.4966158737401,"Não","Não","Não"
"Básico",4.8,100.916259996323,"Sim","Não","Não"
"Avançado",4.7,106.972966175621,"Não","Sim","Sim"
"Avançado",1.3,100.151483060277,"Não","Não","Sim"
"Avançado",2.8,95.1463197205947,"Não","Sim","Não"
"Básico",2.1,103.868827760507,"Sim","Não","Não"
"Avançado",3.4,92.947332273716,"Não","Sim","Não"
"Avançado",1.3,100.741007716121,"Não","Não","Não"
"Básico",2.6,124.419378619761,"Não","Não","Não"
"Avançado",5,110.367306422241,"Sim","Sim","Não"
"Avançado",5,89.4371551239414,"Não","Sim","Sim"
"Avançado",3.1,107.163062534696,"Não","Não","Sim"
"Avançado",4.8,109.415795060498,"Sim","Não","Não"
"Avançado",3.3,112.304248557907,"Não","Sim","Não"
"Básico",4.1,100.103657487636,"Não","Sim","Sim"
"Básico",2.3,90.9749055986952,"Sim","Sim","Não"
"Avançado",3,106.901518699996,"Não","Sim","Não"
"Intermediário",4.1,126.079408343341,"Não","Sim","Sim"
"Avançado",2.4,110.355532692391,"Não","Não","Não"
"Básico",3.5,126.805748283908,"Não","Não","Não"
"Intermediário",1.8,103.376749224183,"Sim","Não","Sim"
"Intermediário",3.1,57.0365643014376,"Sim","Sim","Não"
"Intermediário",2.1,109.875913870779,"Sim","Sim","Não"
"Básico",2.9,112.204388039619,"Não","Sim","Não"
"Intermediário",1.9,136.545727295095,"Sim","Sim","Não"
"Intermediário",1.9,107.719127074902,"Sim","Não","Não"
"Intermediário",1.3,121.468219877383,"Não","Não","Sim"
"Avançado",4.6,123.015072723412,"Não","Sim","Não"
"Avançado",2.3,73.0563558096372,"Sim","Sim","Sim"
"Avançado",2.9,97.5450681140162,"Sim","Não","Sim"
"Básico",3.3,112.334640089667,"Não","Sim","Não"
"Básico",4,106.482192061751,"Sim","Sim","Sim"
"Básico",4.4,111.728995370705,"Não","Não","Não"
"Intermediário",4.2,113.36355902392,"Sim","Sim","Não"
"Avançado",2.8,83.8144084974578,"Sim","Não","Não"
"Intermediário",2.3,100.903604074911,"Não","Sim","Sim"
"Básico",1.8,74.3665794269606,"Não","Não","Não"
"Intermediário",4.6,107.123028000889,"Não","Sim","Não"
"Básico",1.6,109.769843883309,"Não","Não","Não"
"Intermediário",1.5,129.487019854987,"Não","Não","Sim"
"Avançado",3.1,135.226048991047,"Sim","Sim","Sim"
"Avançado",3.4,114.110692656524,"Sim","Sim","Não"
"Básico",3.6,112.950769676658,"Não","Sim","Não"
